FULL_PD,SEQUENCE_NUMBER,FULL_PD_cleaned,SEQUENCE_NUMBER_cleaned,ED_CODE,id,documentId,pageNumber,tableIndex,_rid,_self,_etag,_attachments,_ts,riding
143,258.,143,258,35023,563d4203-d626-4626-9f14-83dba55738ef_page4_table1_pair5,563d4203-d626-4626-9f14-83dba55738ef,4,1,6ookAOo23lIhAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lIhAQAAAAAAAA==/,"""020009b4-0000-0a00-0000-680f6c090000""",attachments/,1745841161,
185,95,185,95,35023,563d4203-d626-4626-9f14-83dba55738ef_page4_table1_pair6,563d4203-d626-4626-9f14-83dba55738ef,4,1,6ookAOo23lIiAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lIiAQAAAAAAAA==/,"""02000ab4-0000-0a00-0000-680f6c090000""",attachments/,1745841161,
142,205,142,205,35023,563d4203-d626-4626-9f14-83dba55738ef_page4_table1_pair7,563d4203-d626-4626-9f14-83dba55738ef,4,1,6ookAOo23lIjAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lIjAQAAAAAAAA==/,"""02000bb4-0000-0a00-0000-680f6c090000""",attachments/,1745841161,
142,207,142,207,35023,563d4203-d626-4626-9f14-83dba55738ef_page4_table1_pair8,563d4203-d626-4626-9f14-83dba55738ef,4,1,6ookAOo23lIkAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lIkAQAAAAAAAA==/,"""02000cb4-0000-0a00-0000-680f6c090000""",attachments/,1745841161,
157,550,157,550,35023,563d4203-d626-4626-9f14-83dba55738ef_page4_table1_pair9,563d4203-d626-4626-9f14-83dba55738ef,4,1,6ookAOo23lIlAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lIlAQAAAAAAAA==/,"""02000db4-0000-0a00-0000-680f6c090000""",attachments/,1745841161,
166,267,166,267,35023,563d4203-d626-4626-9f14-83dba55738ef_page4_table1_pair10,563d4203-d626-4626-9f14-83dba55738ef,4,1,6ookAOo23lImAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lImAQAAAAAAAA==/,"""02000eb4-0000-0a00-0000-680f6c0a0000""",attachments/,1745841162,
163,465,163,465,35023,563d4203-d626-4626-9f14-83dba55738ef_page4_table1_pair11,563d4203-d626-4626-9f14-83dba55738ef,4,1,6ookAOo23lInAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lInAQAAAAAAAA==/,"""02000fb4-0000-0a00-0000-680f6c0a0000""",attachments/,1745841162,
163,464,163,464,35023,563d4203-d626-4626-9f14-83dba55738ef_page4_table1_pair12,563d4203-d626-4626-9f14-83dba55738ef,4,1,6ookAOo23lIoAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lIoAQAAAAAAAA==/,"""020011b4-0000-0a00-0000-680f6c0a0000""",attachments/,1745841162,
155,218,155,218,35023,563d4203-d626-4626-9f14-83dba55738ef_page4_table1_pair13,563d4203-d626-4626-9f14-83dba55738ef,4,1,6ookAOo23lIpAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lIpAQAAAAAAAA==/,"""020012b4-0000-0a00-0000-680f6c0a0000""",attachments/,1745841162,
155,219,155,219,35023,563d4203-d626-4626-9f14-83dba55738ef_page4_table1_pair14,563d4203-d626-4626-9f14-83dba55738ef,4,1,6ookAOo23lIqAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lIqAQAAAAAAAA==/,"""020013b4-0000-0a00-0000-680f6c0a0000""",attachments/,1745841162,
155,226,155,226,35023,563d4203-d626-4626-9f14-83dba55738ef_page4_table1_pair15,563d4203-d626-4626-9f14-83dba55738ef,4,1,6ookAOo23lIrAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lIrAQAAAAAAAA==/,"""020014b4-0000-0a00-0000-680f6c0a0000""",attachments/,1745841162,
163,25,163,25,35023,563d4203-d626-4626-9f14-83dba55738ef_page4_table1_pair16,563d4203-d626-4626-9f14-83dba55738ef,4,1,6ookAOo23lIsAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lIsAQAAAAAAAA==/,"""020015b4-0000-0a00-0000-680f6c0a0000""",attachments/,1745841162,
163,28,163,28,35023,563d4203-d626-4626-9f14-83dba55738ef_page4_table1_pair17,563d4203-d626-4626-9f14-83dba55738ef,4,1,6ookAOo23lItAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lItAQAAAAAAAA==/,"""020016b4-0000-0a00-0000-680f6c0a0000""",attachments/,1745841162,
142,186,142,186,35023,563d4203-d626-4626-9f14-83dba55738ef_page4_table1_pair18,563d4203-d626-4626-9f14-83dba55738ef,4,1,6ookAOo23lIuAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lIuAQAAAAAAAA==/,"""020017b4-0000-0a00-0000-680f6c0a0000""",attachments/,1745841162,
142,396,142,396,35023,563d4203-d626-4626-9f14-83dba55738ef_page4_table1_pair19,563d4203-d626-4626-9f14-83dba55738ef,4,1,6ookAOo23lIvAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lIvAQAAAAAAAA==/,"""020018b4-0000-0a00-0000-680f6c0a0000""",attachments/,1745841162,
166,93,166,93,35023,563d4203-d626-4626-9f14-83dba55738ef_page4_table1_pair20,563d4203-d626-4626-9f14-83dba55738ef,4,1,6ookAOo23lIwAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lIwAQAAAAAAAA==/,"""020019b4-0000-0a00-0000-680f6c0a0000""",attachments/,1745841162,
157,264,157,264,35023,563d4203-d626-4626-9f14-83dba55738ef_page4_table1_pair21,563d4203-d626-4626-9f14-83dba55738ef,4,1,6ookAOo23lIxAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lIxAQAAAAAAAA==/,"""02001ab4-0000-0a00-0000-680f6c0a0000""",attachments/,1745841162,
145 -,392,145,392,35023,563d4203-d626-4626-9f14-83dba55738ef_page5_table1_pair0,563d4203-d626-4626-9f14-83dba55738ef,5,1,6ookAOo23lIyAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lIyAQAAAAAAAA==/,"""020026b4-0000-0a00-0000-680f6c180000""",attachments/,1745841176,
157,316,157,316,35023,563d4203-d626-4626-9f14-83dba55738ef_page5_table1_pair1,563d4203-d626-4626-9f14-83dba55738ef,5,1,6ookAOo23lIzAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lIzAQAAAAAAAA==/,"""020027b4-0000-0a00-0000-680f6c180000""",attachments/,1745841176,
157,3/7/317,157,37317,35023,563d4203-d626-4626-9f14-83dba55738ef_page5_table1_pair2,563d4203-d626-4626-9f14-83dba55738ef,5,1,6ookAOo23lI0AQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lI0AQAAAAAAAA==/,"""020028b4-0000-0a00-0000-680f6c180000""",attachments/,1745841176,
163,15.9,163,159,35023,563d4203-d626-4626-9f14-83dba55738ef_page5_table1_pair3,563d4203-d626-4626-9f14-83dba55738ef,5,1,6ookAOo23lI1AQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lI1AQAAAAAAAA==/,"""020029b4-0000-0a00-0000-680f6c180000""",attachments/,1745841176,
156,36,156,36,35023,563d4203-d626-4626-9f14-83dba55738ef_page5_table1_pair4,563d4203-d626-4626-9f14-83dba55738ef,5,1,6ookAOo23lI2AQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lI2AQAAAAAAAA==/,"""02002ab4-0000-0a00-0000-680f6c180000""",attachments/,1745841176,
143,383,143,383,35023,563d4203-d626-4626-9f14-83dba55738ef_page5_table1_pair5,563d4203-d626-4626-9f14-83dba55738ef,5,1,6ookAOo23lI3AQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lI3AQAAAAAAAA==/,"""02002bb4-0000-0a00-0000-680f6c180000""",attachments/,1745841176,
143,334,143,334,35023,563d4203-d626-4626-9f14-83dba55738ef_page5_table1_pair6,563d4203-d626-4626-9f14-83dba55738ef,5,1,6ookAOo23lI4AQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lI4AQAAAAAAAA==/,"""02002cb4-0000-0a00-0000-680f6c180000""",attachments/,1745841176,
146,84,146,84,35023,563d4203-d626-4626-9f14-83dba55738ef_page5_table1_pair7,563d4203-d626-4626-9f14-83dba55738ef,5,1,6ookAOo23lI5AQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lI5AQAAAAAAAA==/,"""02002db4-0000-0a00-0000-680f6c180000""",attachments/,1745841176,
146,33,146,33,35023,563d4203-d626-4626-9f14-83dba55738ef_page5_table1_pair8,563d4203-d626-4626-9f14-83dba55738ef,5,1,6ookAOo23lI6AQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lI6AQAAAAAAAA==/,"""02002eb4-0000-0a00-0000-680f6c180000""",attachments/,1745841176,
144,317,144,317,35023,563d4203-d626-4626-9f14-83dba55738ef_page5_table1_pair9,563d4203-d626-4626-9f14-83dba55738ef,5,1,6ookAOo23lI7AQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lI7AQAAAAAAAA==/,"""02002fb4-0000-0a00-0000-680f6c180000""",attachments/,1745841176,
141,392,141,392,35023,563d4203-d626-4626-9f14-83dba55738ef_page5_table1_pair10,563d4203-d626-4626-9f14-83dba55738ef,5,1,6ookAOo23lI8AQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lI8AQAAAAAAAA==/,"""020030b4-0000-0a00-0000-680f6c180000""",attachments/,1745841176,
157,585,157,585,35023,563d4203-d626-4626-9f14-83dba55738ef_page5_table1_pair11,563d4203-d626-4626-9f14-83dba55738ef,5,1,6ookAOo23lI9AQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lI9AQAAAAAAAA==/,"""020031b4-0000-0a00-0000-680f6c180000""",attachments/,1745841176,
157,586,157,586,35023,563d4203-d626-4626-9f14-83dba55738ef_page5_table1_pair12,563d4203-d626-4626-9f14-83dba55738ef,5,1,6ookAOo23lI+AQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lI+AQAAAAAAAA==/,"""020032b4-0000-0a00-0000-680f6c180000""",attachments/,1745841176,
184,93,184,93,35023,563d4203-d626-4626-9f14-83dba55738ef_page5_table1_pair13,563d4203-d626-4626-9f14-83dba55738ef,5,1,6ookAOo23lI-AQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lI-AQAAAAAAAA==/,"""020033b4-0000-0a00-0000-680f6c180000""",attachments/,1745841176,
184,94,184,94,35023,563d4203-d626-4626-9f14-83dba55738ef_page5_table1_pair14,563d4203-d626-4626-9f14-83dba55738ef,5,1,6ookAOo23lJAAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lJAAQAAAAAAAA==/,"""020034b4-0000-0a00-0000-680f6c180000""",attachments/,1745841176,
185,92,185,92,35023,563d4203-d626-4626-9f14-83dba55738ef_page5_table1_pair15,563d4203-d626-4626-9f14-83dba55738ef,5,1,6ookAOo23lJBAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lJBAQAAAAAAAA==/,"""020035b4-0000-0a00-0000-680f6c180000""",attachments/,1745841176,
145,247,145,247,35023,563d4203-d626-4626-9f14-83dba55738ef_page5_table1_pair16,563d4203-d626-4626-9f14-83dba55738ef,5,1,6ookAOo23lJCAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lJCAQAAAAAAAA==/,"""020036b4-0000-0a00-0000-680f6c180000""",attachments/,1745841176,
145,246,145,246,35023,563d4203-d626-4626-9f14-83dba55738ef_page5_table1_pair17,563d4203-d626-4626-9f14-83dba55738ef,5,1,6ookAOo23lJDAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lJDAQAAAAAAAA==/,"""020037b4-0000-0a00-0000-680f6c180000""",attachments/,1745841176,
163,103,163,103,35023,563d4203-d626-4626-9f14-83dba55738ef_page5_table1_pair18,563d4203-d626-4626-9f14-83dba55738ef,5,1,6ookAOo23lJEAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lJEAQAAAAAAAA==/,"""020038b4-0000-0a00-0000-680f6c180000""",attachments/,1745841176,
141,411.,141,411,35023,563d4203-d626-4626-9f14-83dba55738ef_page5_table1_pair19,563d4203-d626-4626-9f14-83dba55738ef,5,1,6ookAOo23lJFAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lJFAQAAAAAAAA==/,"""020039b4-0000-0a00-0000-680f6c180000""",attachments/,1745841176,
157,29.,157,29,35023,563d4203-d626-4626-9f14-83dba55738ef_page5_table1_pair20,563d4203-d626-4626-9f14-83dba55738ef,5,1,6ookAOo23lJGAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lJGAQAAAAAAAA==/,"""02003ab4-0000-0a00-0000-680f6c180000""",attachments/,1745841176,
166,466,166,466,35023,563d4203-d626-4626-9f14-83dba55738ef_page5_table1_pair21,563d4203-d626-4626-9f14-83dba55738ef,5,1,6ookAOo23lJHAQAAAAAAAA==,dbs/6ookAA==/colls/6ookAOo23lI=/docs/6ookAOo23lJHAQAAAAAAAA==/,"""02003bb4-0000-0a00-0000-680f6c180000""",attachments/,1745841176,
